"","GSM1368273","GSM1368274","GSM1368275","GSM1368276","GSM1368277","GSM1368278","GSM1368279","GSM1368280","GSM1368281","GSM1368282","GSM1368283","GSM1368284","GSM1368285","GSM1368286","GSM1368287","GSM1368288","GSM1368289","GSM1368290"
"SPBC8D2.12c",311,153,226,256,160,92,215,78,130,104,314,214,243,192,146,254,196,178
"SPBC8D2.14c",697,277,545,627,239,161,604,278,322,181,756,408,503,366,306,475,520,292
"SPBC8D2.15",497,255,328,242,169,128,549,207,285,183,656,348,400,288,235,405,479,244
"SPBC8D2.17",1004,468,807,485,364,174,713,328,442,305,1217,718,795,573,588,759,845,529
"SPBC8D2.18c",12854,6479,8982,12604,6697,5325,10866,6545,6770,3533,11571,7143,7766,5559,5580,7285,8489,5330
"SPBC8D2.20c",1813,1380,2404,2199,1250,1273,1786,1627,1970,1055,2328,1966,1898,1500,1817,1993,2582,2352
"SPBC8D2.19",0,0,1,0,4,0,6,1,3,0,2,0,0,0,0,1,0,0
"SPBC17A3.05c",853,331,628,712,341,299,585,366,510,251,1010,549,627,472,390,566,552,417
"SPBC17A3.06",193,92,147,80,45,62,175,46,125,81,310,201,196,109,92,171,215,93
"SPBC17A3.08",353,224,265,305,138,189,263,147,167,71,219,177,212,151,121,197,214,159
"SPBC17A3.09c",364,139,290,284,165,107,174,66,130,119,378,277,215,181,150,194,194,165
"SPBC691.01",103,49,56,70,30,26,63,38,51,24,65,39,68,38,32,71,56,48
"SPBC691.02c",552,271,459,171,155,134,345,216,259,164,612,411,390,317,253,357,449,318
"SPBC691.04",1220,529,933,989,529,338,830,355,483,340,1081,661,889,568,492,731,804,567
"SPNCRNA.1433",52,23,31,26,21,24,34,8,11,11,29,18,30,20,15,22,33,18
"SPBP22H7.04",244,81,185,97,63,32,134,84,39,132,307,233,166,130,132,149,214,117
"SPBP22H7.07",800,428,668,743,391,293,760,376,569,280,991,626,735,523,507,669,717,426
"SPBP22H7.08",2755,2086,3021,2976,2088,1573,1852,1514,1880,1013,2618,2071,2180,2315,2424,2443,3410,2489
"SPBC32H8.01c",45,29,30,20,18,7,6,12,19,7,43,25,38,43,40,43,48,28
"SPBC32H8.03",836,478,735,624,382,236,366,213,308,282,844,662,573,479,477,596,670,490
"SPBC32H8.05",821,338,604,857,400,259,241,141,178,235,637,411,565,495,369,666,592,469
"SPBC32H8.06",0,0,0,0,0,0,0,0,0,0,1,1,4,12,3,0,0,0
"SPBC32H8.08c",657,258,413,297,115,122,342,138,238,182,634,396,457,334,284,393,394,243
"SPBC32H8.11",32,31,47,43,18,0,35,31,50,15,45,27,32,29,16,49,22,26
"SPBC11B10.02c",1269,659,1069,1004,675,499,861,618,677,402,1228,833,848,621,619,752,953,699
"SPNCRNA.1437",56,26,20,29,19,3,15,10,10,12,57,27,33,22,27,36,40,21
"SPBC11B10.04c",596,272,424,586,179,160,342,206,291,185,618,400,465,335,292,438,406,266
"SPBC11B10.05c",48,22,38,20,19,11,49,28,58,25,94,65,42,44,44,50,67,61
"SPBC11B10.06",246,87,201,245,78,66,175,69,55,96,278,143,187,101,104,208,166,92
"SPBC11B10.07c",647,231,489,579,325,312,1081,552,733,211,816,511,536,378,304,544,557,361
"SPNCRNA.24",18,14,20,32,5,0,13,3,15,5,27,20,18,10,10,15,8,9
"SPNCRNA.1438",10,2,3,0,0,0,10,3,0,4,4,4,3,5,1,7,0,8
"SPBC11B10.09",523,250,390,528,229,138,337,203,250,129,655,374,349,233,254,355,362,281
"SPBTRNATHR.06",869,237,325,1466,622,394,1428,348,496,324,1031,672,1236,594,359,789,543,432
"SPBC1215.01",490,180,333,364,201,139,358,152,210,205,626,361,399,250,210,294,372,216
"SPBC83.02c",11729,5305,7549,10913,5915,4251,8902,4479,4226,2744,10170,5903,8056,5873,4909,7794,8585,4870
"SPBC83.03c",148,68,142,76,30,8,152,38,92,38,151,114,86,86,102,97,148,80
"SPBC83.04",119,63,99,46,40,6,26,40,57,44,115,72,65,73,71,64,85,76
"SPBC83.06c",159,47,119,162,76,31,55,64,80,43,173,107,97,71,72,85,122,93
"SPBC83.07",268,140,257,152,116,127,285,209,249,101,220,212,228,188,202,265,237,210
"SPBC83.09c",76,48,81,2,34,5,58,33,53,38,78,66,61,63,48,41,59,49
"SPNCRNA.1439",1,2,3,40,10,0,1,2,10,3,7,5,2,3,0,12,7,3
"SPBC83.11",515,309,468,789,326,169,601,567,501,206,726,425,503,311,379,413,604,401
"SPBC83.13",2066,941,1538,1853,1099,806,2399,1276,1370,812,3063,1723,1755,1160,1047,1532,2198,1133
"SPBC83.15",315,175,294,313,137,266,64,32,89,102,214,187,245,212,217,263,243,270
"SPBC83.16c",906,586,881,1984,1032,932,2991,2454,2548,465,1604,906,803,546,739,739,996,646
"SPBC83.17",2865,1299,2159,2884,1985,1383,3948,1912,2694,1026,3957,2224,1677,1356,1078,1989,1338,1328
"SPBC83.18c",100,89,162,92,98,94,103,117,157,81,161,188,175,108,182,153,207,179
"SPBC29B5.01",380,321,532,811,616,594,1019,951,1315,112,413,278,366,409,499,464,744,560
"SPNCRNA.1442",27,13,26,8,11,1,18,7,7,5,19,13,12,16,6,12,9,10
"SPNCRNA.1443",127,84,102,37,40,23,75,61,48,31,152,98,73,47,70,104,124,79
"SPBC27.01c",277,175,251,257,114,86,206,120,222,82,295,164,214,149,142,211,210,185
"SPNCRNA.1445",7,1,8,25,6,0,14,4,9,2,10,12,11,3,9,15,6,6
"SPBC27.02c",149,81,90,68,48,114,134,68,110,44,176,109,75,66,87,99,115,68
"SPNCRNA.1446",144,46,88,67,32,24,156,56,63,56,128,123,88,66,75,64,81,59
"SPBC27.03",36,13,33,25,9,6,49,22,25,8,55,28,25,21,18,32,40,34
"SPBC27.08c",5433,3418,4775,6235,3080,2649,4722,3885,3600,1436,3623,2377,3656,2834,2728,3529,5091,3166
"SPNCRNA.1448",49,18,23,16,22,32,65,22,17,13,44,22,43,28,17,36,23,15
"SPBC28F2.02",1836,828,1317,1915,881,789,2195,1060,1303,796,2254,1325,1587,1254,1021,1528,1595,1110
"SPBC28F2.06c",115,61,86,65,37,49,53,32,81,43,70,88,84,83,66,73,82,47
"SPBC28F2.10c",1298,520,934,889,376,207,735,288,449,319,1175,767,825,655,492,848,741,551
"SPNCRNA.1450",23,10,7,18,8,0,6,12,5,3,42,15,18,7,11,21,13,9
"SPBTRNAMET.05",14432,3511,8395,13154,15136,9114,10472,7444,6344,6033,26119,15513,17381,10048,7976,14399,12558,7133
"SPBTRNAGLY.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBTRNAILE.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBTRNAVAL.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.359",6,2,4,9,0,0,5,3,9,6,6,6,4,2,1,3,6,4
"SPNCRNA.363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SPNCRNA.365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBTRNAILE.06",1,2,1,1,0,0,4,1,0,0,2,2,0,2,1,1,2,3
"SPBTRNAALA.09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.371",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.372",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBTRNAVAL.08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC21B10.13c",282,130,196,345,169,73,200,107,157,90,268,177,285,177,222,209,296,137
"SPBC21B10.14",67,38,87,65,63,11,103,82,94,31,123,81,77,67,68,107,145,55
"SPBC21B10.07",624,339,522,510,322,250,908,583,715,246,889,593,583,455,491,527,725,491
"SPBC21B10.06c",404,166,308,272,135,144,265,199,235,116,380,245,245,164,181,221,295,215
"SPBC21B10.15",121,24,74,39,31,33,99,38,85,25,168,85,55,34,30,76,41,43
"SPBC19C2.01",268,254,310,179,121,102,218,215,262,135,287,245,274,227,272,319,321,349
"SPBC19C2.05",106,62,128,48,26,28,84,82,128,31,105,87,126,79,73,69,135,123
"SPBC19C2.06c",158,83,104,57,59,41,125,108,91,43,170,136,94,31,92,55,116,56
"SPBC19C2.07",37197,29034,42796,43771,28919,22897,36540,32630,35778,18332,49539,36788,36817,28713,33232,36193,53834,32906
"SPBC19C2.09",447,331,589,375,347,275,380,350,521,204,578,441,398,336,337,449,558,459
"SPBC19C2.10",330,157,250,231,125,110,273,178,233,135,649,329,316,219,227,270,315,212
"SPNCRNA.1454",25,4,5,26,17,6,0,14,5,1,19,7,16,10,7,5,16,5
"SPBC19C2.11c",210,153,220,184,100,87,252,163,221,77,287,207,171,127,147,130,182,163
"SPBC19C2.13c",606,284,475,821,404,195,312,152,185,262,786,450,568,334,338,529,596,342
"SPSNORNA.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1455",8,5,2,12,5,15,5,4,0,11,20,9,17,18,11,29,15,8
"SPBC2F12.12c",147,79,129,170,59,39,117,69,153,61,185,150,140,89,123,126,92,84
"SPNCRNA.1456",30,6,18,0,4,1,3,4,1,1,19,7,15,17,11,12,11,13
"SPBC2F12.10",474,265,383,531,253,151,489,342,363,228,756,453,377,263,277,345,409,268
"SPNCRNA.1457",362,170,220,242,127,78,173,67,116,76,245,262,242,157,119,237,256,170
"SPBC2F12.08c",210,86,152,157,35,43,234,109,162,44,182,143,148,110,95,106,142,123
"SPBC2F12.04",12324,5996,9272,10862,6888,4175,9164,6424,5649,3534,10785,6465,8290,6564,5997,9063,9512,6381
"SPBC1D7.04",1985,890,1538,1587,1002,753,1507,874,1024,602,2109,1279,1199,975,981,1379,1359,984
"SPBC1D7.03",2967,2359,3381,2929,1794,1670,1636,1388,1672,1101,3260,2730,2854,2307,2628,2924,4124,3021
"SPNCRNA.116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1460",1,1,0,1,2,0,2,1,0,0,1,1,3,0,3,1,5,0
"SPBC1D7.02c",81,128,200,98,43,74,120,125,245,102,199,225,170,179,216,183,310,324
"SPNCRNA.1461",197,87,119,304,51,45,64,27,21,30,101,81,93,55,53,95,125,54
"SPBC11G11.04",170,82,114,159,83,67,200,67,93,67,273,116,125,95,86,114,125,83
"SPBC11G11.05",639,353,631,401,266,235,332,161,204,217,569,349,610,483,372,551,425,482
"SPBC18H10.03",5808,2470,3933,5728,2613,2171,4056,2357,2480,1554,4665,2971,4045,3094,2429,3702,4098,2581
"SPBTRNATRP.03",71,24,36,147,75,20,48,28,53,17,89,131,84,60,66,90,47,51
"SPNCRNA.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC18H10.05",141,77,147,90,44,12,276,227,242,79,201,125,100,80,108,113,126,103
"SPBC18H10.06c",241,105,125,123,80,71,128,62,50,67,220,129,165,111,110,156,153,115
"SPBC18H10.07",133,62,94,67,50,45,53,21,61,37,120,57,76,68,57,77,91,75
"SPBC18H10.12c",10249,6151,9482,10631,6304,5255,7769,6864,6280,3191,8095,5632,8226,6837,6277,8733,9563,7710
"SPSNORNA.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1465",1,1,1,0,1,0,2,1,0,0,0,2,0,1,0,2,0,0
"SPBC18H10.14",9246,4916,7175,8421,4602,3656,6095,4594,4208,2320,6965,4795,6236,4664,4855,6146,7329,5281
"SPBC18H10.19",181,72,164,170,37,54,76,47,66,46,179,101,144,72,111,133,126,134
"SPBC18H10.20c",759,366,630,601,270,259,294,209,172,248,648,481,581,478,511,602,693,546
"SPNCRNA.1466",90,41,55,37,29,22,59,18,22,7,48,23,25,29,18,56,18,16
"SPBC9B6.03",125,114,202,167,56,39,153,131,199,56,153,153,170,153,155,144,202,197
"SPBC9B6.04c",3369,1669,2650,3558,1781,1602,2940,1646,2292,1201,3882,2603,2550,1711,1739,2111,2631,1514
"SPBTRNAPRO.04",1092,596,547,685,1524,276,782,612,399,440,3919,2463,2346,2296,1094,2228,2054,906
"SPNCRNA.1467",13,2,9,38,44,55,33,24,28,4,12,15,3,5,1,5,9,4
"SPBC9B6.10",830,365,619,702,380,267,756,385,581,373,1217,827,492,362,353,505,463,361
"SPBC28E12.01c",10,14,8,0,2,1,5,9,10,9,32,13,6,13,9,15,8,12
"SPNCRNA.1469",444,188,359,195,79,94,239,150,250,144,422,311,252,205,188,272,321,213
"SPBC28E12.02",1,0,0,0,0,2,7,2,0,0,0,1,0,3,1,2,1,3
"SPBC28E12.06c",1624,799,1326,1390,735,606,1372,806,931,627,2116,1190,1341,861,1045,1160,1439,1138
"SPBC3H7.15",2432,1297,2244,2047,1155,993,1484,923,1149,622,2032,1550,1351,1296,1292,1430,1814,1298
"SPBC3H7.13",203,119,195,219,132,112,168,140,212,72,339,197,193,92,131,206,219,120
"SPBC3H7.11",205,114,147,234,80,134,92,60,71,68,128,132,145,100,93,102,179,132
"SPBC3H7.09",88,43,105,90,37,28,88,102,76,34,131,93,98,61,60,98,125,66
"SPNCRNA.1470",6,1,5,0,1,0,8,2,4,0,7,1,9,5,9,11,12,1
"SPBC3H7.07c",2161,992,1470,1476,856,767,1411,618,753,411,1440,864,1239,863,720,1112,1283,790
"SPBC3H7.04",486,204,364,296,173,120,158,144,190,129,456,294,333,233,241,308,392,252
"SPBC3H7.02",347,282,409,422,298,354,744,613,819,88,283,205,275,233,261,321,409,330
"SPNCRNA.1473",19,4,19,42,25,8,56,49,52,2,8,7,11,9,12,11,6,9
"SPBC3H7.01",999,400,653,507,368,342,638,258,333,215,897,477,508,396,334,497,494,374
"SPNCRNA.1474",35,16,12,47,23,17,27,13,14,21,50,40,45,23,18,72,51,24
"SPNCRNA.379",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"SPBP16F5.04",576,216,325,718,278,165,540,270,253,161,444,241,341,181,165,296,285,174
"SPBP16F5.05c",416,168,257,410,155,100,234,88,124,116,359,209,291,254,178,287,266,172
"SPBP16F5.06",783,336,511,471,195,115,381,163,264,236,729,440,559,467,301,530,524,369
"SPBP16F5.08c",803,382,590,572,331,237,650,356,387,183,655,378,539,377,356,552,570,468
"SPNCRNA.380",8,7,5,2,5,0,17,7,3,2,19,1,19,11,4,15,1,6
"SPBC16E9.01c",389,215,384,314,242,177,275,237,239,100,416,217,340,295,220,414,304,240
"SPSNORNA.40",27327,8498,16491,43518,19508,12978,30209,13130,11582,11949,36345,17152,25749,16742,12276,29523,23535,11264
"SPBC16E9.03c",245,100,175,199,75,66,170,95,107,71,250,166,147,138,93,125,165,106
"SPBC16E9.06c",285,105,167,144,115,40,147,64,133,94,316,208,156,123,111,167,206,123
"SPBC16E9.07",359,133,217,173,102,67,131,39,55,102,340,253,180,103,121,214,250,88
"SPBC16E9.08",40,16,14,28,7,0,8,2,23,12,29,33,20,7,22,26,27,13
"SPBC16E9.09c",578,250,424,292,249,268,434,246,352,123,540,384,343,246,242,374,349,279
"SPBC16E9.12c",1736,643,1029,1457,786,398,1356,607,781,523,1801,998,1211,808,680,1133,1221,664
"SPNCRNA.1479",12,1,6,0,9,0,9,3,5,5,14,18,7,8,8,4,4,4
"SPBC16E9.13",1886,958,1683,2196,1187,917,2457,1656,1947,906,2743,1780,1536,1216,1149,1524,1737,1277
"SPBC16E9.16c",82,61,77,2555,1060,1274,11074,11236,13396,338,959,541,528,240,618,302,1008,369
"SPBC16E9.20",0,0,1,1,9,0,31,4,9,1,2,2,2,0,0,3,4,0
"SPNCRNA.571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC16E9.17c",0,2,2,2,0,0,0,1,6,1,0,0,0,3,0,0,2,4
"SPBC16E9.18",1207,467,863,858,468,387,911,368,431,372,1291,670,777,611,460,667,849,516
"SPSNORNA.39",4688,1450,2646,7048,2517,2225,3292,2009,1532,1433,4588,2568,2964,1878,1777,3017,3099,1472
"SPBC1E8.03c",145,137,237,91,31,59,126,111,152,71,198,159,195,134,195,181,250,235
"SPNCRNA.382",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
"SPBC1E8.05",1883,1350,2171,1206,1005,807,1720,1423,1586,978,2746,2342,2393,1657,2362,2167,3894,2224
"SPBC1A4.02c",6167,2871,4560,5204,3068,2125,4290,2112,2660,1338,4773,2979,3375,2324,2295,2898,3500,2006
"SPBC1A4.04",153,159,217,71,77,96,127,99,145,54,183,136,128,147,154,176,197,198
"SPBC1A4.06c",287,105,194,188,106,78,108,81,87,97,302,143,177,97,105,194,176,122
"SPBC1A4.08c",4983,2471,3881,5359,2576,2285,4039,2203,2592,1479,4363,2821,3531,2491,2399,3093,3742,2458
"SPBP23A10.03c",261,110,219,275,163,46,296,106,138,90,306,190,180,150,119,190,201,109
"SPBP23A10.04",221,105,158,111,96,68,255,132,158,81,355,241,172,107,135,172,190,117
"SPBP23A10.17",212,93,170,168,84,60,99,60,62,71,236,138,127,85,99,132,142,88
"SPBP23A10.09",173,76,109,89,27,8,208,68,106,62,231,115,164,91,98,106,144,71
"SPBP23A10.10",677,398,527,345,197,61,371,229,301,234,617,379,520,386,375,536,637,405
"SPNCRNA.385",7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
"SPBTRNAASN.02",149,24,58,85,123,46,362,47,113,53,287,230,197,99,120,331,118,78
"SPBP23A10.16",541,296,409,544,260,227,536,311,328,216,643,406,425,286,337,360,513,318
"SPBC29A3.21",262,107,234,241,92,160,205,149,114,85,213,205,186,91,171,170,190,128
"SPBC29A3.01",1168,535,902,807,471,416,997,517,632,309,953,553,753,658,481,897,804,563
"SPNCRNA.1483",392,115,227,330,178,185,364,152,184,91,306,170,219,118,146,233,231,126
"SPSNORNA.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC29A3.04",11326,8549,13028,16109,8466,8655,8846,8372,9264,4242,9637,7066,9379,8533,8777,10597,12300,10366
"SPBC29A3.05",162,67,94,198,77,42,158,77,65,86,213,100,89,55,47,117,94,66
"SPBC29A3.06",1570,652,1163,1630,750,667,507,236,298,493,1393,969,1264,889,713,1120,1245,712
"SPBC29A3.07c",277,88,175,329,133,97,232,93,76,108,330,176,196,160,132,191,197,105
"SPNCRNA.386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC29A3.09c",2742,1153,1817,2314,1333,960,1928,798,894,893,3097,1840,2030,1392,1190,1731,2224,1072
"SPNCRNA.1484",72,26,46,81,25,25,40,13,14,22,63,29,34,37,17,40,41,30
"SPBC29A3.14c",684,339,535,501,201,191,471,200,359,205,657,484,547,387,372,488,565,382
"SPBC29A3.17",194,91,130,141,42,76,183,64,100,49,248,167,154,101,95,119,193,90
"SPBC29A3.18",526,487,861,613,590,494,505,496,802,339,684,655,620,559,671,597,803,811
"SPBC18E5.01",1460,654,1068,1507,591,382,960,545,580,353,1155,736,723,510,472,714,815,519
"SPBC18E5.05c",470,215,302,288,203,97,367,141,220,140,467,275,327,227,184,304,322,207
"SPBC18E5.07",1467,902,1411,1942,1129,736,1855,1520,1856,655,2243,1518,1243,911,978,1032,1372,931
"SPBC18E5.09c",122,35,93,79,31,66,98,43,43,46,78,59,104,59,52,82,76,41
"SPNCRNA.1485",6,1,0,0,1,0,9,6,0,2,9,1,5,0,1,4,4,2
"SPBC18E5.15",16,0,13,54,16,12,11,2,4,12,30,5,16,18,6,28,15,10
"SPBC18E5.11c",1464,666,1137,903,634,417,1239,615,752,410,1634,976,1015,819,734,1044,1139,716
"SPBC18E5.10",147,46,79,64,52,27,131,41,49,51,193,116,124,89,78,96,93,90
"SPNCRNA.536",0,0,0,67,4,0,0,0,1,1,1,1,0,0,2,0,0,0
"SPBC18E5.12c",833,390,669,785,414,405,791,415,580,281,984,637,656,459,426,609,672,471
"SPBC23G7.04c",270,145,276,181,142,90,387,265,285,84,312,207,253,167,173,243,297,221
"SPNCRNA.387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC23G7.08c",114,129,172,118,66,75,136,136,202,65,167,125,133,136,165,123,209,189
"SPBC23G7.09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1487",174,74,18,51,50,6,61,19,8,42,120,21,78,63,19,69,69,19
"SPSNORNA.44",10764,4083,4289,19790,7279,2606,12706,5065,2640,4695,15778,2646,11066,7716,2132,10797,9960,1582
"SPNCRNA.1488",137,37,59,18,23,18,85,30,42,46,139,77,84,71,45,86,92,60
"SPBC23G7.14",575,238,271,502,244,109,490,256,249,135,502,293,359,284,162,321,317,161
"SPBC23G7.15c",15466,6654,7802,22188,8512,5263,16635,6458,5819,5013,12730,5885,10586,7713,4729,12501,8198,4676
"SPNCRNA.389",3,0,0,3,0,0,7,0,0,0,1,0,1,0,0,1,1,1
"SPBC1711.01c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.390",1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0
"SPNCRNA.1489",128,37,59,138,42,20,72,47,19,22,97,46,90,64,35,114,64,23
"SPBC1711.03",227,101,144,273,99,72,146,110,88,96,214,166,164,97,115,160,192,154
"SPBC1711.04",1898,791,1376,1620,722,643,956,382,474,467,1539,956,1432,1181,907,1393,1346,947
"SPBC1711.06",7715,4490,6642,8919,4536,3361,5545,4595,4309,2328,6032,4311,6091,4714,4657,5969,6980,5154
"SPNCRNA.1490",32,7,5,65,10,10,8,10,0,5,17,5,9,5,9,18,2,3
"SPBC1711.07",3374,1656,2499,3176,1705,1249,676,496,610,1003,2745,1983,2633,1981,1699,2560,2748,1885
"SPBC1711.08",3333,1700,2918,3281,1782,1543,2564,1466,1745,1574,4861,3196,1412,1197,963,1828,1649,1346
"SPBC1711.09c",636,220,339,730,241,115,436,118,174,134,518,285,434,243,237,390,362,226
"SPBC1711.11",102,33,60,33,36,0,279,87,176,31,111,72,85,57,48,73,69,49
"SPBC1711.13",3465,1388,2341,3296,1500,1207,1806,889,963,621,2513,1355,1633,1243,1012,1598,1747,998
"SPBC1711.15c",4353,1597,2359,3754,2334,1441,4887,2418,2490,1306,3657,1791,3632,2580,1567,2728,3397,1946
"SPBC1711.14",1,2,1,0,1,0,0,1,2,8,10,3,11,10,4,10,17,2
"SPBC1711.16",2898,1292,2056,3199,1300,1264,1282,555,706,745,2160,1527,2032,1476,1318,1828,1864,1262
"SPBC17G9.02c",765,293,503,478,281,250,487,211,320,197,703,446,523,296,312,418,416,290
"SPNCRNA.1492",42,9,29,130,27,3,36,29,26,11,38,22,39,21,16,18,31,9
"SPBC17G9.08c",1961,945,1561,1509,928,753,1930,964,1451,435,1924,1155,1583,1226,1024,1449,1516,1114
"SPNCRNA.38",0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0
"SPBC17G9.12c",90,28,44,21,13,13,35,19,25,33,44,43,42,30,38,48,79,62
"SPNCRNA.393",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.394",1,1,1,1,1,0,4,4,3,0,3,1,1,0,0,0,0,0
"SPBC1815.01",25486,21381,29703,26849,19651,18127,20543,21098,25142,11786,24645,23233,19696,18048,22706,20805,30614,24221
"SPNCRNA.68",4,0,2,0,0,0,0,0,3,4,9,1,1,3,2,1,0,0
"SPBC14C8.02",994,551,905,639,319,422,329,190,295,343,907,732,672,563,477,627,704,554
"SPBC14C8.04",5045,2197,3544,4574,2475,2008,3510,1742,2019,1057,3826,2201,2795,2147,1727,2788,2740,1753
"SPBC14C8.05c",3,0,6,0,6,0,0,3,2,4,6,2,5,6,1,8,2,3
"SPNCRNA.1494",122,35,68,116,72,126,61,31,34,37,112,87,57,71,54,89,92,54
"SPBC14C8.07c",454,219,434,596,272,214,270,196,204,201,561,447,517,352,366,451,601,305
"SPNCRNA.1495",24,11,17,5,9,0,3,5,9,11,20,9,13,11,10,12,9,7
"SPBC14C8.11c",162,68,104,193,45,33,74,31,32,102,211,128,166,80,77,125,155,81
"SPNCRNA.1496",4,6,5,13,0,1,1,1,5,6,1,3,1,2,0,6,0,1
"SPBC14C8.17c",608,262,392,212,141,92,476,225,283,212,689,387,466,315,266,438,443,276
"SPBC15C4.01c",1150,395,633,868,443,344,756,265,342,268,977,564,664,547,394,673,709,434
"SPBC15C4.02",811,340,615,574,388,248,560,305,378,276,908,607,617,419,361,551,582,374
"SPBC15C4.06c",156,55,116,84,64,25,400,207,210,71,283,145,124,79,89,128,147,82
"SPBC21H7.03c",486,233,361,121,99,64,254,164,216,108,437,284,286,211,204,271,391,250
"SPBC21H7.06c",45,36,41,116,73,90,240,225,192,20,72,46,72,33,78,77,77,58
"SPBC16H5.14c",256,118,184,202,115,72,55,87,81,59,208,149,148,83,107,136,125,91
"SPBC16H5.10c",2990,1264,1922,2392,1233,1007,1434,745,894,841,2397,1676,1874,1551,1139,1752,2043,1314
"SPBC16H5.08c",10810,4875,8318,10821,5612,4234,7359,4256,4797,2788,8609,5806,8580,6983,5866,8557,9183,6245
"SPBC16H5.07c",1635,644,1097,2024,804,722,1779,824,957,568,1964,1215,1069,826,691,1010,1169,702
"SPBC16H5.04",832,413,646,719,432,237,642,479,353,196,734,414,516,411,411,563,687,393
"SPBC16H5.03c",397,173,299,287,152,96,248,122,232,118,389,290,249,187,206,251,310,221
"SPBC16H5.02",23430,15206,23116,25598,14929,13997,21062,17867,19223,9582,24874,18953,18639,13837,15896,17854,24973,17172
"SPNCRNA.1501",22,11,21,19,9,2,26,7,13,3,25,18,19,10,5,13,8,4
"SPBC12D12.02c",240,122,168,417,170,192,407,233,302,47,216,110,299,220,171,201,336,152
"SPBC12D12.03",4260,2003,3475,4002,1923,1760,2987,1738,2280,1120,3447,2387,2877,2003,2069,2404,2831,2110
"SPBC12D12.09",63,34,45,22,23,25,85,37,32,41,70,64,69,52,32,59,87,36
"SPBC12D12.06",393,114,246,481,131,91,239,116,127,102,356,184,215,113,139,213,244,115
"SPBC12D12.07c",891,362,517,1162,392,198,760,308,357,282,945,536,688,467,328,582,684,338
"SPBTRNAPRO.06",0,1,0,0,3,0,5,0,0,1,11,3,6,0,0,0,0,2
"SPRRNA.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPBC24C6.04",14645,8687,13331,16409,9695,8550,13736,9955,11077,4920,19262,11844,9961,7534,7818,8477,13504,7160
"SPBC24C6.05",236,170,229,120,139,104,167,175,166,106,264,207,212,170,124,133,255,198
"SPNCRNA.1503",83,39,69,129,28,13,34,33,19,26,66,55,63,57,34,59,53,56
"SPBC24C6.06",251,113,175,200,71,41,241,117,126,41,289,161,160,89,128,133,138,119
"SPNCRNA.1505",581,272,507,307,146,48,41,47,48,108,380,217,270,291,182,306,259,217
"SPBC24C6.13",256,114,171,297,152,81,339,176,179,84,322,202,193,168,109,181,183,96
"SPBC24C6.11",694,306,603,728,296,236,553,281,315,209,534,368,398,344,327,457,517,378
"SPBC19G7.01c",771,363,508,570,254,294,605,344,519,305,985,629,594,399,424,474,619,419
